index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
fc5479c60b5b1b37ec0946eb44e1b312,2025-12-06T16:49:43Z,'Lawine',www.tagesspiegel.de,de,0.9,Vorfall an der Zugspitze: Deutscher Alpinist von Lawine erfasst und getötet,Ein Klettersteig an der Zugspitze ist einem jungen Mann aus Baden-Württemberg zum tödlichen Verhängnis geworden. Er wurde von einer Lawine erfasst - und hatte wohl einen fatalen Fehler begangen.,https://www.tagesspiegel.de/gesellschaft/panorama/vorfall-an-der-zugspitze-deutscher-alpinist-von-lawine-erfasst-und-getotet-15026099.html,https://www.tagesspiegel.de/images/15026098/alternates/BASE_16_9_W1400/1765039783000/junger-mann-verungluckt-auf-einem-klettersteig-an-der-zugspitze.jpeg,,Ein 19-jähriger Alpinist aus Deutschland ist auf einem Klettersteig in Österreich tödlich verunglückt. Der junge Mann aus dem Landkreis Göppingen in Baden-Württemberg sei auf einem Klettersteig an de… [+823 chars],,Vorfall an der Zugspitze: Deutscher Alpinist von Lawine erfasst und getötet. Ein Klettersteig an der Zugspitze ist einem jungen Mann aus Baden-Württemberg zum tödlichen Verhängnis geworden. Er wurde von einer Lawine erfasst - und hatte wohl einen fatalen Fehler begangen.,Incident at Zugspitze: German alpinist hit by avalanche and killed. A via ferrata on the Zugspitze proved fatal for a young man from Baden-Württemberg. He was caught in an avalanche - and had probably made a fatal mistake.,"Res apud Zugspitze: German alpinist ictus NIVIS et occisus est. A via ferrata in Zugspitze exitiale fuit iuveni Badensi-Wurttembergae. In NIVIS CASUS captus est, et probabiliter errasse.",2025-12-21 20:41:19+00:00
c7c46b049d142a71573af4108cba2175,2025-12-06T17:52:30Z,'Lawine',www.faz.net,de,0.9,Unfall in Tirol: 19-Jähriger stirbt nach Lawine an der Zugspitze,Ein 19 Jahre alter Deutscher ist auf einem Klettersteig an der Zugspitze tödlich verunglückt. Eine Lawine riss ihn mit – der Alpinist war zu dem Zeitpunkt ungesichert.,https://www.faz.net/aktuell/gesellschaft/ungluecke/zugspitze-deutscher-stirbt-nach-lawine-accg-200332280.html,https://media0.faz.net/image/w1200h627/30863c4ab38a/w5769h3014x0y286o/202511/43601.0.1530539697/der-hoechste-berg-deutschlands.webp,,Beim Aufstieg auf einem Klettersteig nahe der Zugspitze ist ein 19-jähriger Deutscher tödlich verunglückt. Ein plötzlich abgehendes Schneebrett riss den jungen Alpinisten aus dem baden-württembergisc… [+622 chars],,Unfall in Tirol: 19-Jähriger stirbt nach Lawine an der Zugspitze. Ein 19 Jahre alter Deutscher ist auf einem Klettersteig an der Zugspitze tödlich verunglückt. Eine Lawine riss ihn mit – der Alpinist war zu dem Zeitpunkt ungesichert.,Accident in Tyrol: 19-year-old dies after avalanche at Zugspitze. A 19-year-old German had a fatal accident on a via ferrata on the Zugspitze. An avalanche swept him away - the alpinist was unsecured at the time.,Accidens in Tyrolis: XIX annos post montem cadentem in Zugspitze moritur. A 19 annorum Germanorum in via ferrata in Zugspitze casus fatale habuit. Avalanche rapuit - alpinista fuit insecuta tempore.,2025-12-21 20:41:19+00:00
718ef1477dbffbf170b394a7aeefab79,2025-12-07T09:57:21Z,'Lawine',www.tagesspiegel.de,de,0.9,Mitgerissen und verschüttet: 19-Jähriger aus Deutschland stirbt bei Lawinenabgang in Tirol,Am Samstag wird ein 19-Jähriger von einer Lawine verschüttet. Der junge Mann sei bei dem Abgang ungesichert unterwegs gewesen. Sein 21 Jahre alter Begleiter war am Seil gesichert und überlebte.,https://www.tagesspiegel.de/gesellschaft/panorama/mitgerissen-und-verschuttet-19-jahriger-aus-deutschland-stirbt-bei-lawinenabgang-in-tirol-15026995.html,https://www.tagesspiegel.de/images/15027002/alternates/BASE_16_9_W1400/1765101340000/stubaier-gletscher.jpeg,,"Bei einem Lawinenabgang in Tirol ist ein 19-jähriger Deutscher ums Leben gekommen. Wie die österreichischen Behörden am Sonntag mitteilten, ereignete sich das Unglück am Samstagvormittag zwischen der… [+1174 chars]",,Mitgerissen und verschüttet: 19-Jähriger aus Deutschland stirbt bei Lawinenabgang in Tirol. Am Samstag wird ein 19-Jähriger von einer Lawine verschüttet. Der junge Mann sei bei dem Abgang ungesichert unterwegs gewesen. Sein 21 Jahre alter Begleiter war am Seil gesichert und überlebte.,"Carried away and buried: 19-year-old from Germany dies in an avalanche in Tyrol. On Saturday, a 19-year-old was buried in an avalanche. The young man was unsecured when he left. His 21-year-old companion was secured to the rope and survived.",Elatus et sepultus: XIX annos e Germania in Avalanche in Tyrolis moritur. Die Sabbati XIX annorum sepultus est in NIVIS. Insecuta est adulescens quando discessit. Socius eius XXI annorum funi factus est et supervixit.,2025-12-21 20:41:19+00:00
a6302eed23f46721b761a204baea280d,2025-12-08T20:44:36Z,'Windverfrachtung Schnee',www.tagesspiegel.de,de,0.3,"Skifahren abseits der Piste: Der Rausch, die Ruhe – und das tödliche Risiko",Für manche Skifahrer ist es einfach Schnee. Doch für zwei Männer in den französischen Alpen stellt sich jeden Wintertag die Existenzfrage: Wie wird er heute sein?,https://www.tagesspiegel.de/gesellschaft/reise/skifahren-abseits-der-piste-der-rausch-die-ruhe--und-das-todliche-risiko-14843612.html,https://www.tagesspiegel.de/images/14843840/alternates/BASE_16_9_W1400/1763131674000/ouverture-du-domaine-skiable-jnj-photo-28853.jpeg,,"Als es dann so weit ist, fühlt es sich doch ein bisschen verboten an. Das schwarz-gelbe Absperrband hat die Pistenwacht schließlich nicht aus Witz gezogen. Und als wäre das nicht deutlich genug, habe… [+10680 chars]",,"Skifahren abseits der Piste: Der Rausch, die Ruhe – und das tödliche Risiko. Für manche Skifahrer ist es einfach Schnee. Doch für zwei Männer in den französischen Alpen stellt sich jeden Wintertag die Existenzfrage: Wie wird er heute sein?","Skiing off-piste: The rush, the peace - and the deadly risk. For some skiers, it's just snow. But for two men in the French Alps, every winter day poses the existential question: What will he be like today?","Skiing off-piste: Iuncus, pax -, letale periculum. Nam aliquam rhoncus nisl ut ultricies. Sed per duos homines in Alpibus Gallicis, omni brumali die, quaestionem ponit: Quidnam erit hodie simile?",2025-12-23 04:11:42+00:00
880347611d791d1b5c707f715474d0c8,2025-12-21T12:36:35Z,'Schneefallgrenze',www.diepresse.com,de,0.9,Chance auf weiße Weihnachten im Osten und Süden Österreichs ziemlich groß,Die Schneefallgrenze sinkt am Mittwoch von Norden her vielerorts bis in tiefe Lagen ab.,https://www.diepresse.com/20424008/chance-auf-weisse-weihnachten-im-osten-und-sueden-oesterreichs-ziemlich,https://img.diepresse.com/public/incoming/9xjq0r-Winter/alternates/DPR_SOCIAL_NACHRICHTEN/Winter,http://web.archive.org/web/20251223205336/https://www.diepresse.com/20424008/chance-auf-weisse-weihnachten-im-osten-und-sueden-oesterreichs-ziemlich,"Die Schneefallgrenze sinkt am Mittwoch von Norden her vielerorts bis in tiefe Lagen ab. 
Die Chance auf weiße Weihnachten in diesem Jahr ist ziemlich groß. Vor allem im Süden und im Osten Österreich… [+3192 chars]",,Chance auf weiße Weihnachten im Osten und Süden Österreichs ziemlich groß. Die Schneefallgrenze sinkt am Mittwoch von Norden her vielerorts bis in tiefe Lagen ab.,The chance of a white Christmas in the east and south of Austria is quite high. The snowfall line will drop from the north to low altitudes in many places on Wednesday.,Sors albae Nativitatis Domini in oriente et meridie Austriae satis alta est. Linea nix ruinae ab aquilone ad altitudinem altitudinum humilis multis in locis die mercurii cadet.,2025-12-27 20:41:49+00:00
77c842f2474452843621db88acc2586d,2025-12-27T07:58:37Z,'Lawine',www.zeit.de,de,0.9,Unfälle: Vier Tote bei Lawinenunglück in Griechenland,Hier finden Sie Informationen zu dem Thema „Unfälle“. Lesen Sie jetzt „Vier Tote bei Lawinenunglück in Griechenland“.,https://www.zeit.de/news/2025-12/27/vier-tote-bei-lawinenunglueck-in-griechenland,https://img.zeit.de/news/2025-12/27/vier-tote-bei-lawinenunglueck-in-griechenland-image-group/wide__1300x731,,"Bei einem Lawinenunglück in Zentralgriechenland sind vier Bergsteiger ums Leben gekommen. Das Unglück ereignete sich in den Vardousia-Bergen in der Region Fokida, wie die Tageszeitung «Kathimerini» u… [+1119 chars]",,Unfälle: Vier Tote bei Lawinenunglück in Griechenland. Hier finden Sie Informationen zu dem Thema „Unfälle“. Lesen Sie jetzt „Vier Tote bei Lawinenunglück in Griechenland“.,Accidents: Four dead in avalanche accident in Greece. Here you will find information on the topic of “accidents”. Now read “Four dead in avalanche accident in Greece”.,"Accidentia: Quattuor casus mortui in avalanche in Graecia. Hic informationes invenies in argumento ""accidentium"". Nunc lege ""Quatuor mortui casus in Graecia NIVIS"".",2025-12-30 20:43:57+00:00
e9a92349f146de784e222b6329116250,2025-12-27T07:58:37Z,'Lawine',www.stern.de,de,0.9,Unfälle: Vier Tote bei Lawinenunglück in Griechenland,Athen - Bei einem Lawinenunglück in Zentralgriechenland sind vier Bergsteiger ums Leben gekommen. Das Unglück ereignete sich in den Vardousia-Bergen in,https://www.stern.de/panorama/unfaelle--vier-tote-bei-lawinenunglueck-in-griechenland-36993240.html,https://image.stern.de/36993242/t/80/v1/w1440/r1.7778/-/27--52xlppsxqov6axs2048jpeg---3dc0a4cd54243cc1.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Rettungskräfte fanden neben den drei vermissten Männern auch eine Frau tot auf. Das gefährliche Terrain erschwerte die Bergung in Zentralgriechen… [+1285 chars]",,Unfälle: Vier Tote bei Lawinenunglück in Griechenland. Athen - Bei einem Lawinenunglück in Zentralgriechenland sind vier Bergsteiger ums Leben gekommen. Das Unglück ereignete sich in den Vardousia-Bergen in,Accidents: Four dead in avalanche accident in Greece. Athens - Four mountaineers died in an avalanche accident in central Greece. The accident occurred in the Vardousia Mountains,Accidentia: Quattuor casus mortui in avalanche in Graecia. Athenae - quattuor montani in NIVIS CASUS in media Graecia mortuus est. Casus in Vardousia Montes,2025-12-30 20:43:57+00:00
0fc03a160bb2e9504e64014cf63f409a,2025-12-27T07:59:42Z,'Lawine',www.tagesspiegel.de,de,0.9,Unfälle: Vier Tote bei Lawinenunglück in Griechenland,Rettungskräfte fanden neben den drei vermissten Männern auch eine Frau tot auf. Das gefährliche Terrain erschwerte die Bergung in Zentralgriechenland.,https://www.tagesspiegel.de/gesellschaft/panorama/unfalle-vier-tote-bei-lawinenungluck-in-griechenland-15083817.html,https://www.tagesspiegel.de/images/15083816/alternates/BASE_16_9_W1400/1766822381000/rettungshubschrauber-im-einsatz.jpeg,,"Bei einem Lawinenunglück in Zentralgriechenland sind vier Bergsteiger ums Leben gekommen. Das Unglück ereignete sich in den Vardousia-Bergen in der Region Fokida, wie die Tageszeitung Kathimerini unt… [+1169 chars]",,Unfälle: Vier Tote bei Lawinenunglück in Griechenland. Rettungskräfte fanden neben den drei vermissten Männern auch eine Frau tot auf. Das gefährliche Terrain erschwerte die Bergung in Zentralgriechenland.,"Accidents: Four dead in avalanche accident in Greece. In addition to the three missing men, rescue workers also found a woman dead. The dangerous terrain made the rescue in central Greece difficult.","Accidentia: Quattuor casus mortui in avalanche in Graecia. Praeter tres viros absentes, opifices etiam liberandum invenerunt mulierem mortuam. Periculosi loca subsidia in media Graecia difficiles fecerunt.",2025-12-30 20:43:57+00:00
2473ee355ab6303a11315b9e83a4b9f8,2025-12-27T10:56:00Z,'Lawine',www.zeit.de,de,0.9,Notfälle: Zwei Tote nach Lawinen in französischen Alpen,Hier finden Sie Informationen zu dem Thema „Notfälle“. Lesen Sie jetzt „Zwei Tote nach Lawinen in französischen Alpen“.,https://www.zeit.de/news/2025-12/27/zwei-tote-nach-lawinen-in-franzoesischen-alpen,https://img.zeit.de/news/2025-12/27/zwei-tote-nach-lawinen-in-franzoesischen-alpen-image-group/wide__1300x731,,"Bei Lawinenabgängen in den französischen Alpen sind Medienberichten zufolge zwei Skifahrer ums Leben gekommen. Eine Lawine riss demnach am Freitag eine Gruppe mit, die abseits der Pisten im Skigebiet… [+1004 chars]",,Notfälle: Zwei Tote nach Lawinen in französischen Alpen. Hier finden Sie Informationen zu dem Thema „Notfälle“. Lesen Sie jetzt „Zwei Tote nach Lawinen in französischen Alpen“.,Emergencies: Two dead after avalanches in French Alps. Here you will find information on the topic of “emergencies”. Now read “Two dead after avalanches in French Alps”.,"Subitis: Duo mortui post avalanches in Alpibus Gallicis. Hic informationes invenies in argumento ""evolutionis"". Nunc legitur ""Duo mortui post avalanches in Alpibus Gallicis"".",2025-12-30 20:43:57+00:00
96fcdb708bb775d5cef82a702ca8bba8,2025-12-27T10:56:00Z,'Lawine',www.stern.de,de,0.9,Notfälle: Zwei Tote nach Lawinen in französischen Alpen,La Plagne/Valloire - Bei Lawinenabgängen in den französischen Alpen sind Medienberichten zufolge zwei Skifahrer ums Leben gekommen. Eine Lawine riss,https://www.stern.de/panorama/notfaelle--zwei-tote-nach-lawinen-in-franzoesischen-alpen-36993538.html,https://image.stern.de/36993540/t/3V/v1/w1440/r1.7778/-/27--tbwl2gyghcv5axs2048jpeg---d94fb1bd81187ad1.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Gleich zwei tödliche Unglücke ereignen sich am Freitag in den Bergen Frankreichs.
Bei Lawinenabgängen in den französischen Alpen sind Medienberi… [+1101 chars]",,Notfälle: Zwei Tote nach Lawinen in französischen Alpen. La Plagne/Valloire - Bei Lawinenabgängen in den französischen Alpen sind Medienberichten zufolge zwei Skifahrer ums Leben gekommen. Eine Lawine riss,"Emergencies: Two dead after avalanches in French Alps. La Plagne/Valloire - According to media reports, two skiers died in avalanches in the French Alps. An avalanche ripped through",Subitis: Duo mortui post avalanches in Alpibus Gallicis. La Plagne/Valloire - Ex instrumentis relationibus duo nautae in avalanches in Alpibus Gallicis mortui sunt. NIVIS CASUS per,2025-12-30 20:43:57+00:00
0f20e84887eb15000350dcfb7232585d,2025-12-27T10:57:40Z,'Lawine',www.tagesspiegel.de,de,0.9,Notfälle: Zwei Tote nach Lawinen in französischen Alpen,Gleich zwei tödliche Unglücke ereignen sich am Freitag in den Bergen Frankreichs.,https://www.tagesspiegel.de/gesellschaft/panorama/notfalle-zwei-tote-nach-lawinen-in-franzosischen-alpen-15083983.html,https://www.tagesspiegel.de/images/15083982/alternates/BASE_16_9_W1400/1766833060000/skigebiet-la-plagne-in-den-franzosischen-alpen.jpeg,,"Bei Lawinenabgängen in den französischen Alpen sind Medienberichten zufolge zwei Skifahrer ums Leben gekommen. Eine Lawine riss demnach am Freitag eine Gruppe mit, die abseits der Pisten im Skigebiet… [+1058 chars]",,Notfälle: Zwei Tote nach Lawinen in französischen Alpen. Gleich zwei tödliche Unglücke ereignen sich am Freitag in den Bergen Frankreichs.,Emergencies: Two dead after avalanches in French Alps. Two fatal accidents occurred in the mountains of France on Friday.,Subitis: Duo mortui post avalanches in Alpibus Gallicis. Duo accidentia funesta in montibus Galliae Veneris die acciderunt.,2025-12-30 20:43:57+00:00
fe6152c5e5ef76093ab3cbbac7379294,2025-12-28T21:50:42Z,'Lawine',www.zeit.de,de,0.9,Bergunglück: Wintersportler gerät an der Marmolata in Lawine und stirbt,Hier finden Sie Informationen zu dem Thema „Bergunglück“. Lesen Sie jetzt „Wintersportler gerät an der Marmolata in Lawine und stirbt“.,https://www.zeit.de/news/2025-12/28/wintersportler-geraet-an-der-marmolata-in-lawine-und-stirbt,https://img.zeit.de/news/2025-12/28/wintersportler-geraet-an-der-marmolata-in-lawine-und-stirbt-image-group/wide__1300x731,,Ein Freerider ist nach einem Lawinenunglück an der Marmolata in den Dolomiten im Krankenhaus gestorben. Der 31-Jährige aus Rom war bei der Abfahrt abseits der Piste von einer Lawine erfasst worden. E… [+1360 chars],,Bergunglück: Wintersportler gerät an der Marmolata in Lawine und stirbt. Hier finden Sie Informationen zu dem Thema „Bergunglück“. Lesen Sie jetzt „Wintersportler gerät an der Marmolata in Lawine und stirbt“.,Mountain accident: Winter athlete gets caught in an avalanche on the Marmolada and dies. Here you will find information on the topic of “mountain accidents”. Now read “Winter athlete gets caught in avalanche on Marmolada and dies”.,"Casus montanus: hiemalis athleta in monte cadentis deprehenditur et moritur. Hic informationes invenies in argumento ""acidentium montis"". Nunc legitur ""Hiemalis athleta in Marmolada deprehensus et moritur"".",2025-12-30 20:43:57+00:00
f22500d6f181b216f5bfc8e614836349,2025-12-28T21:51:57Z,'Lawine',www.tagesspiegel.de,de,0.9,Bergunglück: Wintersportler gerät an der Marmolata in Lawine und stirbt,Ein Freerider wird an der Marmolata von einer Lawine verschüttet. Retter bergen ihn nach einer aufwendigen Suche - doch er überlebt nicht. Warum Zeit bei Lawinen über Leben und Tod entscheidet.,https://www.tagesspiegel.de/gesellschaft/panorama/bergungluck-wintersportler-gerat-an-der-marmolata-in-lawine-und-stirbt-15086411.html,https://www.tagesspiegel.de/images/15086410/alternates/BASE_16_9_W1400/1766958716000/freerider-gerat-an-der-marmolata-in-lawine-und-stirbt.jpeg,,Ein Freerider ist nach einem Lawinenunglück an der Marmolata in den Dolomiten im Krankenhaus gestorben. Der 31-Jährige aus Rom war bei der Abfahrt abseits der Piste von einer Lawine erfasst worden. E… [+1417 chars],,Bergunglück: Wintersportler gerät an der Marmolata in Lawine und stirbt. Ein Freerider wird an der Marmolata von einer Lawine verschüttet. Retter bergen ihn nach einer aufwendigen Suche - doch er überlebt nicht. Warum Zeit bei Lawinen über Leben und Tod entscheidet.,Mountain accident: Winter athlete gets caught in an avalanche on the Marmolada and dies. A freerider is buried in an avalanche on the Marmolada. Rescuers rescue him after an extensive search - but he doesn't survive. Why time is the difference between life and death in avalanches.,Casus montanus: hiemalis athleta in monte cadentis deprehenditur et moritur. Liberius sepelitur in NIVIS ad Marmoladam. Reservatores eum post inquisitionem amplam eripe - sed non superstes est. Cur tempus differat inter vitam et mortem in avalanches.,2025-12-30 20:43:57+00:00
78c69d8989415de078de2f3ebe501bb8,2025-12-28T21:50:42Z,'Lawine',www.stern.de,de,0.9,Bergunglück: Wintersportler gerät an der Marmolata in Lawine und stirbt,Ein Freerider wird an der Marmolata von einer Lawine verschüttet. Retter bergen ihn nach einer aufwendigen Suche - doch er überlebt nicht. Warum Zeit bei Lawinen über Leben und Tod entscheidet.,https://www.stern.de/panorama/bergunglueck--wintersportler-geraet-an-der-marmolata-in-lawine-und-stirbt-36995546.html,https://image.stern.de/36995548/t/3t/v1/w1440/r1.7778/-/28--6m4b4zvmsgv3axs2048jpeg---365cca1703ec4eff.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Ein Freerider wird an der Marmolata von einer Lawine verschüttet. Retter bergen ihn nach einer aufwendigen Suche - doch er überlebt nicht. Warum … [+1570 chars]",,Bergunglück: Wintersportler gerät an der Marmolata in Lawine und stirbt. Ein Freerider wird an der Marmolata von einer Lawine verschüttet. Retter bergen ihn nach einer aufwendigen Suche - doch er überlebt nicht. Warum Zeit bei Lawinen über Leben und Tod entscheidet.,Mountain accident: Winter athlete gets caught in an avalanche on the Marmolada and dies. A freerider is buried in an avalanche on the Marmolada. Rescuers rescue him after an extensive search - but he doesn't survive. Why time is the difference between life and death in avalanches.,Casus montanus: hiemalis athleta in monte cadentis deprehenditur et moritur. Liberius sepelitur in NIVIS ad Marmoladam. Reservatores eum post inquisitionem amplam eripe - sed non superstes est. Cur tempus differat inter vitam et mortem in avalanches.,2025-12-31 04:12:30+00:00
d60f49df22d63766e74a9aa4cb933842,2025-12-27T05:40:37Z,'Lawine',www.bild.de,de,0.9,In Frankreich - Zwei Skifahrer sterben bei Lawinen in den Alpen,Bei Lawinenabgängen in zwei verschiedenen Wintersportorten in den französischen Alpen sind am Freitag zwei Menschen ums Leben gekommen.,https://www.bild.de/news/inland/in-frankreich-zwei-skifahrer-sterben-bei-lawinen-in-den-alpen-694f6366ba368aa0126a4288,"https://images.bild.de/694f6366ba368aa0126a4288/a8c3dbf847bc5088ccc061cd54262859,73dd62c?w=1280",,"La Plagne/ Valloire (Frankreich)  Bei Lawinenabgängen in zwei verschiedenen Wintersportorten in den französischen Alpen sind am Freitag zwei Menschen ums Leben gekommen. 
Das erste Unglück ereignete… [+1658 chars]",,In Frankreich - Zwei Skifahrer sterben bei Lawinen in den Alpen. Bei Lawinenabgängen in zwei verschiedenen Wintersportorten in den französischen Alpen sind am Freitag zwei Menschen ums Leben gekommen.,In France - Two skiers die in avalanches in the Alps. Two people died in avalanches at two different winter sports resorts in the French Alps on Friday.,In Gallia - Duo skiers in avalanches in Alpibus moriuntur. Duo homines in avalanches mortui sunt ludis hiemalibus diversis in Alpibus Gallicis die Veneris.,2026-01-02 08:50:56+00:00
915cf3f7aa25a821ee00c147d10f90a6,2025-12-27T06:56:15Z,'Skifahrer Lawine',www.rtl.de,de,0.9,Lawinen-Drama in den französischen Alpen: Zwei Skifahrer sterben,In den französischen Alpen starben zwei Menschen bei Lawinenabgängen in „risikoarmen“ Gebieten. Wetterwarnung alarmiert Wintersportler.,https://www.rtl.de/news/lawinen-drama-in-den-franzoesischen-alpen-zwei-skifahrer-sterben-id30181166.html,https://www.rtl.de/img/30181169/1766822007/c16_9/1200/106908404.webp,,"Behörden warnen vor FehleinschätzungLawinen-Drama in den französischen Alpen zwei Menschen sterben 
Die Lawinen ereigneten sich in Gebieten, die als risikoarm gelten. (Symbolbild)
picture alliance … [+1317 chars]",,Lawinen-Drama in den französischen Alpen: Zwei Skifahrer sterben. In den französischen Alpen starben zwei Menschen bei Lawinenabgängen in „risikoarmen“ Gebieten. Wetterwarnung alarmiert Wintersportler.,"Avalanche drama in the French Alps: Two skiers die. In the French Alps, two people died in avalanches in “low-risk” areas. Weather warning alerts winter sports enthusiasts.","Drama Avalanche in Alpibus Gallicis: Duo nartatores moriuntur. In Alpibus Gallicis, duo homines in locis ""humilis periculo"" avalanches mortui sunt. Tempestas monens in summis ludis fanaticis hiems.",2026-01-02 08:50:56+00:00
bcbf240c64535fcb24bf2a29499f74dd,2025-12-27T07:38:13Z,'Skifahrer Lawine',www.n-tv.de,de,0.9,Vorfälle in französischen Alpen: Bergführer und Skifahrer sterben bei Lawinen,"Lawinenabgänge kosten in den französischen Alpen gleich zwei Menschen das Leben. In der Region Savoie  wird ein Bergführer erwischt, in der Nähe von Valloire trifft es einen Langläufer. Die Behörden betonen: Geringes Lawinenrisiko bedeute nicht, dass kein Ris…",https://www.n-tv.de/panorama/Bergfuehrer-und-Skifahrer-sterben-bei-Lawinen-id30181227.html,https://www.n-tv.de/img/30181231/1766823906/Img_16_9/1200/Departure-from-the-chairlift-at-an-altitude-of-1-000-meters-in-the-town-of-Bernex-in-Haute-Savoie-in-France-on-December-25-2025-The-resort-covering-an-altitude-range-from-1-000-to-1-900-meters-is-suffering-from-a-lack-of-snow-Depart-du-telesiege-a-laltitude-de-1000m-dans-la-ville-de-Bernex-en-Haute-Savoie-en-France-le-25-decembre-2025-La-station-couvrant-de-1000m-a-1900m-souffre-du-manque-de-neige.jpg,,"Der 60-jährige Bergführer starb später im Krankenhaus. (Foto: picture alliance / Hans Lucas)
Lawinenabgänge kosten in den französischen Alpen gleich zwei Menschen das Leben. In der Region Savoie wir… [+1200 chars]",,"Vorfälle in französischen Alpen: Bergführer und Skifahrer sterben bei Lawinen. Lawinenabgänge kosten in den französischen Alpen gleich zwei Menschen das Leben. In der Region Savoie  wird ein Bergführer erwischt, in der Nähe von Valloire trifft es einen Langläufer. Die Behörden betonen: Geringes Lawinenrisiko bedeute nicht, dass kein Ris…",Incidents in French Alps: Mountain guides and skiers die in avalanches. Avalanches cost the lives of two people in the French Alps. A mountain guide is caught in the Savoie region and a cross-country skier is hit near Valloire. The authorities emphasize: Low avalanche risk does not mean that there is no risk...,Res in Alpibus Gallicis: Montes duces et nautae in avalanches moriuntur. Avalanches in Alpibus Gallicis duorum hominum vitam constant. Mons dux in regione Savoie deprehenditur et nauta transversali prope Valloire percussus est. Auctoritates extollunt: Minimum NIVIS periculum non significat periculum non esse.,2026-01-02 08:50:56+00:00
e7918d9ba40685f3e5a1d3c2657cd2fe,2025-12-31T14:25:52Z,'Lawine',www.diepresse.com,de,0.9,Zwei verschüttete Personen aus Lawine in Tirol gerettet,"Nahe der Streifabfahrt in Kitzbühel wurden zwei Skifahrer verschüttet, ein dritter alarmierte die Einsatzkräfte.",https://www.diepresse.com/20442784/zwei-verschuettete-personen-aus-lawine-in-tirol-gerettet,https://www.diepresse.com/assets_v2/images/diepresse_nachrichten.png,,"Nahe der Streifabfahrt in Kitzbühel wurden zwei Skifahrer verschüttet, ein dritter alarmierte die Einsatzkräfte. 
Zwei Skifahrer sind am Mittwoch um 13.00 Uhr nahe der Streifabfahrt in Kitzbühel von… [+1041 chars]",,"Zwei verschüttete Personen aus Lawine in Tirol gerettet. Nahe der Streifabfahrt in Kitzbühel wurden zwei Skifahrer verschüttet, ein dritter alarmierte die Einsatzkräfte.","Two buried people rescued from avalanche in Tyrol. Two skiers were buried near the Streif slope in Kitzbühel, and a third alerted the emergency services.","Duo homines sepulti ab NIVIS in Tyrolis erepti. Duo nautae in Kitzbühel prope Streif fastigium sepulti sunt, et tertium officia exigentia excitaverunt.",2026-01-02 08:50:56+00:00
d9fde75ec232c5b56b2181123b10909a,2025-12-31T14:37:43Z,'Lawine',www.bild.de,de,0.9,Auf der Streif-Abfahrt - Lawine in Kitzbühel! Zwei Skifahrer verschüttet,Zwei Skifahrer überleben Lawine auf der Streif-Abfahrt in Kitzbühel mit mittelschweren Verletzungen.,https://www.bild.de/news/ausland/auf-der-streif-bei-kitzbuehel-zwei-skifahrer-von-lawine-verschuettet-69552576a75a88580a6dc7ff,"https://images.bild.de/69552576a75a88580a6dc7ff/fb47bcc7447296363d5b5406b1c7dd5d,3c225b4b?w=1280",,Kitzbühel (Österreich) Lawinenunglück auf der legendären Streif-Abfahrt am Hahnenkamm in Kitzbühel! Gegen 13 Uhr am Silvestertag wurden zwei Skifahrer verschüttet. Zum Glück ragten ihre Köpfe aus der… [+1311 chars],,Auf der Streif-Abfahrt - Lawine in Kitzbühel! Zwei Skifahrer verschüttet. Zwei Skifahrer überleben Lawine auf der Streif-Abfahrt in Kitzbühel mit mittelschweren Verletzungen.,On the Streif descent - avalanche in Kitzbühel! Two skiers buried. Two skiers survive an avalanche on the Streif run in Kitzbühel with moderate injuries.,De descensu Streif - NIVIS in Kitzbühel! Duo nautae sepelierunt. Duo nautae montem cadentem super Streif in Kitzbühel modicis iniuriis superant.,2026-01-02 08:50:56+00:00
